,movie_id,cast_id,cast_character,actor_id,cast_name
456,8012,11.0,Tommy Carlo,4790.0,Martin Ferrero
457,8012,12.0,Mr. Escobar,30488.0,Miguel Sandoval
458,8012,13.0,Yayo Portillo,16429.0,Jacob Vargas
459,8012,14.0,Dick Allen,53601.0,Bobby Slayton
460,8012,15.0,Fay Devoe,53602.0,Linda Hart
461,8012,25.0,Bones' Buddy,141582.0,Jeffrey J. Stephen
462,1710,8.0,Helen Hudson,10205.0,Sigourney Weaver
463,1710,9.0,M.J. Monahan,18686.0,Holly Hunter
464,1710,10.0,Nico Letti,883.0,Will Patton
465,1710,11.0,Peter Foley,18687.0,William McNamara
466,1710,12.0,Doryll Lee Cullum,18688.0,Harry Connick Jr.
467,1710,13.0,Lt. Quinn,5169.0,J.E. Freeman
468,1710,20.0,Ruben Goetz,20212.0,Dermot Mulroney
469,1710,32.0,Andy,60205.0,John Rothman
470,1710,25.0,Susan Schiffer,154691.0,Shannon O'Hurley
471,1710,26.0,Pachulski,95838.0,Bob Greene
472,1710,27.0,Kerby,215904.0,Tony Haney
473,1710,28.0,Kostas,1074167.0,Danny Kovacs
474,1710,29.0,Landis,167781.0,Tahmus Rounds
475,1710,30.0,Cop #1,1074168.0,Scott Devenney
476,1710,31.0,Mike,1074169.0,David Michael Silverman
477,9691,1.0,Robert Rath,16483.0,Sylvester Stallone
478,9691,2.0,Miguel Bain,3131.0,Antonio Banderas
479,9691,3.0,Electra,1231.0,Julianne Moore
480,9691,4.0,Nicolai Tashlinkov,58556.0,Anatoli Davydov
481,9691,5.0,Ketcham,17348.0,Muse Watson
482,9691,6.0,Alan Branch,14328.0,Steve Kahan
483,9691,7.0,"Jennifer, Electra's Neighbor",47757.0,Kelly Rowan
484,9691,8.0,Bob,31508.0,Reed Diamond
485,9691,9.0,Remy,42146.0,Kai Wulff
486,9691,10.0,Buyer with Remy,58557.0,Kerry Skalsky
487,9691,11.0,Buyer with Remy,58558.0,James Douglas Haskins
488,9691,12.0,Cop,58559.0,Stephen Liska
489,9691,13.0,Cop,58560.0,John Harms
490,9691,14.0,Cemetery Caretaker,58561.0,Edward J. Rosen
491,9691,15.0,Dowager,58562.0,Christina Orchid
492,9691,90.0,Cementary woman,1611202.0,Choco Orta
493,9691,91.0,Kid in plaza,543847.0,Germán Legarreta
494,12665,1.0,Jessie Caldwell,2453.0,Mary Steenburgen
495,12665,2.0,Jeremy 'Powder' Reed,54789.0,Sean Patrick Flanery
496,12665,3.0,Sheriff Doug Barnum,2714.0,Lance Henriksen
497,12665,4.0,Donald Ripley,4785.0,Jeff Goldblum
498,12665,5.0,Deputy Harley Duncan,36637.0,Brandon Smith
499,451,1.0,Ben Sanderson,2963.0,Nicolas Cage
500,451,2.0,Sera,1951.0,Elisabeth Shue
501,451,3.0,Yuri,6104.0,Julian Sands
502,451,4.0,Peter,6105.0,Richard Lewis
503,451,5.0,Marc Nussbaum,6106.0,Steven Weber
504,451,6.0,Sheila,6107.0,Kim Adams
505,451,7.0,Debbie,6108.0,Emily Procter
506,451,8.0,Man At Bar,6109.0,Stuart Reynolds 
507,451,9.0,Terri,3124.0,Valeria Golino
508,451,10.0,L.A. Bartender,6110.0,Graham Beckel
509,451,23.0,Hooker at bar,6240.0,Mariska Hargitay
510,451,24.0,Landlady,12133.0,Laurie Metcalf
511,451,25.0,Biker Girl,2138.0,Shawnee Smith
512,451,27.0,Hotel Manager,52418.0,David Kriegel
513,16420,2.0,Othello,2975.0,Laurence Fishburne
514,16420,3.0,Desdemona,1350.0,Irène Jacob
515,16420,4.0,Iago,11181.0,Kenneth Branagh
516,16420,5.0,Cassio,27631.0,Nathaniel Parker
517,16420,6.0,Bianca,232174.0,Indra Ové
518,16420,9.0,Roderigo,17483.0,Michael Maloney
519,16420,10.0,Emilia,1227643.0,Anna Patrick
520,16420,11.0,Montano,32357.0,Nicholas Farrell
521,16420,12.0,Lodovico,3968.0,Michael Sheen
522,9263,9.0,Young Roberta Martin,6886.0,Christina Ricci
523,9263,10.0,Dr. Roberta Martin,12929.0,Rosie O'Donnell
524,9263,11.0,Teeny,2155.0,Thora Birch
525,9263,12.0,Tina 'Teeny' Tercell,29369.0,Melanie Griffith
526,9263,13.0,Young Samantha Albertson,12930.0,Gaby Hoffmann
527,9263,14.0,Samantha Albertson,3416.0,Demi Moore
528,9263,15.0,Young Chrissy DeWitt,114471.0,Ashleigh Aston Moore
529,9263,16.0,Chrissy DeWitt Williams,12931.0,Rita Wilson
530,9263,17.0,Crazy Pete,141521.0,Walter Sparrow
531,9263,18.0,Scott Wormer,50398.0,Devon Sawa
532,9263,19.0,Grandma Albertson,9599.0,Cloris Leachman
533,9263,20.0,Wiladene,21197.0,Janeane Garofalo
534,9263,21.0,Bud Kent,5587.0,Hank Azaria
535,9263,22.0,"Mrs. DeWitt, Chrissy's Mom",5149.0,Bonnie Hunt
536,9263,23.0,"Mrs. Albertson, Samatha's Mom",12139.0,Lolita Davidovich
537,9263,24.0,Vietnam veteran,18269.0,Brendan Fraser
538,17015,1.0,Anne Elliott,30318.0,Amanda Root
539,17015,2.0,Captain Frederick Wentworth,8785.0,Ciarán Hinds
540,17015,6.0,Lady Russell,87415.0,Susan Fleetwood
541,17015,8.0,Mrs. Croft,10981.0,Fiona Shaw
542,17015,9.0,Admiral Croft,14465.0,John Woodvine
543,17015,10.0,Elizabeth Elliot,3930.0,Phoebe Nicholls
544,17015,11.0,Mr. Elliot,54447.0,Samuel West
545,17015,12.0,Mary Musgrave,32990.0,Sophie Thompson
546,17015,13.0,Mrs. Musgrove,45455.0,Judy Cornwell
547,17015,14.0,Charles Musgrove,57461.0,Simon Russell Beale
548,17015,15.0,Mrs. Clay,42645.0,Felicity Dean
549,17015,16.0,Mr. Musgrove,27660.0,Roger Hammond
550,17015,18.0,Henrietta Musgrove,55645.0,Victoria Hamilton
551,17015,19.0,Sir Walter Elliot,13328.0,Corin Redgrave
552,17015,20.0,Louisa Musgrove,1487246.0,Emma Roberts
553,17015,21.0,Captain Harvile,25665.0,Robert Glenister
554,17015,22.0,Captain Benwick,7025.0,Richard McCabe
555,17015,23.0,Mrs. Smith,1229181.0,Helen Schlesinger
556,17015,24.0,Nurse Rooke,1246598.0,Jane Wood
557,17015,25.0,Mr. Shepherd,1227492.0,David Collings
558,17015,26.0,Lady Dairympie,217100.0,Darlene Johnson
559,17015,27.0,Miss Carteret,1840472.0,Cinnamon Faye
560,17015,28.0,Henry Hayter,1840473.0,Isaac Maxwell-Hunt
561,17015,29.0,Sir Henry Willoughby,1073272.0,Roger Llewellyn
562,17015,30.0,Mrs. Harville,1241523.0,Sally George
563,17015,31.0,Jemima,1840474.0,Lonnie James
564,902,24.0,One,2372.0,Ron Perlman
565,902,25.0,Scaphandrier / Les Clones,2413.0,Dominique Pinon
566,902,26.0,Miette,13842.0,Judith Vittet
567,902,27.0,Krank,13843.0,Daniel Emilfork
568,902,28.0,Marcello,13687.0,Jean-Claude Dreyfus
569,902,29.0,la Pieuvre,13845.0,Geneviève Brunet
570,902,30.0,la Pieuvre,13846.0,Odile Mallet
571,902,31.0,Mademoiselle Bismuth,4394.0,Mireille Mossé
572,902,32.0,Gabriel Marie,2410.0,Serge Merlin
573,902,33.0,Peeler,2407.0,Rufus
574,902,34.0,Ex-acrobat,13689.0,Ticky Holgado
575,902,39.0,Father,100861.0,Cris Huerta
576,902,40.0,L'oncle Irvin (voice),1352.0,Jean-Louis Trintignant
577,902,41.0,Denree,1653016.0,Joseph Lucien
578,902,42.0,Lune,103119.0,Mapi Galán
579,902,43.0,Bottle,1653017.0,Briac Barthélémy
580,902,44.0,Pipo,1653018.0,Pierre-Quentin Faesch
581,902,45.0,Tadpole,131998.0,Alexis Pivot
582,902,46.0,Killer,77904.0,François Hadji-Lazaro
583,902,47.0,Bogdan,28462.0,Dominique Bettenfeld
584,902,48.0,Melchior,77905.0,Lotfi Yahya Jedidi
585,902,49.0,Brutus,240388.0,Thierry Gibault
586,902,50.0,Brother Ange-Joseph,13680.0,Marc Caro
587,902,51.0,Tattoo Artist,992717.0,Ham-Chau Luong
588,902,52.0,Barmaid,17618.0,Frankie Pain
589,902,53.0,Spainard,1323011.0,Enrique Villanueva
590,902,54.0,Tied-up Guard,97062.0,Dominique Chevalier
591,902,55.0,Woman at her,2409.0,Lorella Cravotta
592,902,56.0,Soldier,580580.0,Éric Houzelot
593,902,57.0,Double Clones,1176105.0,Philippe Beautier
594,902,58.0,Double Clones,1336073.0,Marc Amyot
595,902,59.0,Double Clones,566292.0,Jean-Philippe Labadie
596,902,60.0,"Miette, age",1048762.0,Raphaèle Bouchard
597,902,61.0,"Miette, age 37",1330767.0,Elisabeth Etienne
598,902,62.0,"Miette, age 43",1529774.0,Rachel Boulenger
599,902,63.0,"Krank, age 45",1242620.0,Michel Motu
600,902,64.0,"Miette, age 82",9745.0,Nane Germon
601,37557,2.0,Xiao Jingbao,643.0,Gong Li
602,37557,9.0,"Tang, the Gang Boss",146097.0,Li Bao-Tian
603,37557,10.0,"Shuisheng, the boy",150151.0,Wang Xiaoxiao
604,37557,11.0,"Liu, 6th Uncle",143358.0,Li Xuejian
605,37557,12.0,"Song, Tang's No. 2",150152.0,Chun Sung
606,37557,13.0,"Zheng, Tang's No.3",150153.0,Fu Biao
607,9909,13.0,Louanne Johnson,1160.0,Michelle Pfeiffer
608,9909,14.0,Hal Griffith,10477.0,George Dzundza
609,9909,15.0,George Grandey,24047.0,Courtney B. Vance
610,9909,16.0,Carla Nichols,11902.0,Robin Bartlett
611,9909,18.0,Waiter,12642.0,John Neville
612,9909,19.0,Mary Benton,168638.0,Beatrice Winde
613,9909,20.0,Irene Roberts,81726.0,Lorraine Toussaint
614,9909,21.0,Raul Sanchero,28863.0,Renoly Santiago
615,9909,22.0,Emilio Ramirez,975133.0,Wade Dominguez
616,9909,23.0,Callie Roberts,188642.0,Bruklin Harris
617,9909,24.0,Cornelius Bates,1074671.0,Mercello Thedford
618,9909,25.0,Gusmaro Rivera,156637.0,Roberto Alvarez
619,9909,26.0,Durrell Benton,190913.0,Richard Grant
620,9909,27.0,Angela,1074672.0,Marisela Gonzales
621,9909,28.0,Nikki,1074673.0,Toni Nichelle Buzhardt
622,63,41.0,James Cole,62.0,Bruce Willis
623,63,42.0,Dr. Kathryn Railly,289.0,Madeleine Stowe
624,63,43.0,Jeffrey Goines,287.0,Brad Pitt
625,63,44.0,Dr. Goines,290.0,Christopher Plummer
626,63,45.0,Dr. Peters,52.0,David Morse
627,63,46.0,Jose,288.0,Jon Seda
628,63,47.0,Dr. Fletcher,291.0,Frank Gorshin
629,63,48.0,junger Cole,975569.0,Joseph Melito
630,63,49.0,WWI Sergeant,1273540.0,Aaron Michael Lacey
631,63,50.0,Lt. Halperin,22227.0,Christopher Meloni
632,63,51.0,Det. Franki,1318900.0,Joey Perillo
633,63,52.0,Teddy,534231.0,LisaGay Hamilton
634,63,53.0,Bee,11154.0,Matt Ross
635,63,54.0,Taxifahrerin,66094.0,Annie Golden
636,63,175.0,Scarface,1077231.0,Michael Chance
637,63,176.0,Tiny,1571784.0,Vernon Campbell
638,63,177.0,Botaniker,1571785.0,H. Michael Walls
639,63,178.0,Geologe,1328063.0,Bob Adrian
640,63,179.0,Zoologe,37891.0,Simon Jones
641,63,180.0,Wissenschaftlerin / Jones,1077235.0,Carol Florence
642,63,181.0,Mikrobiologe,7576.0,Bill Raymond
643,63,182.0,Engineer,59112.0,Ernest Abuba
644,63,183.0,Poet,155573.0,Irma St. Paule
645,63,186.0,Billings,1571787.0,Rozwill Young
646,63,187.0,Ward Nurse,1571788.0,Nell Johnson
647,63,188.0,L.J. Washington,292.0,Frederick Strother
648,63,189.0,Professor,127069.0,Charles Techman
649,63,191.0,Dr. Casey,163795.0,Rick Warner
650,63,192.0,Dr. Goodin,1387844.0,Anthony 'Chip' Brienza
651,63,184.0,Polizeimann Nr. 1,1217615.0,Bruce Kirkpatrick
652,63,185.0,Polizeimann Nr. 2,1571786.0,Wilfred Williams
653,63,193.0,Harassed Mother,1607131.0,Joilet Harris
654,63,194.0,Waltzing Woman Patient,32800.0,Drucie McDaniel
655,63,195.0,Old Man Patient,1607135.0,John Blaisse
656,63,196.0,Patient at Gate,1607137.0,Louis Lippa
657,63,197.0,X-Ray Doctor,1607142.0,Stan Kang
658,63,198.0,WWI Captain,1607143.0,Pat Dias
659,63,199.0,Fale,1542805.0,Felix Pire
660,63,200.0,Pompous Man,1607146.0,Karl Warren
661,63,201.0,Wallace,141458.0,Joseph McKenna
662,63,202.0,Airport Detective,81692.0,Stephen Bridgewater
663,63,203.0,Plump Businessman,1607153.0,Ray Huffman
664,63,204.0,Impatient Traveler,1218075.0,Charley Scalies
665,63,205.0,Wayne,1607159.0,Robert O'Neill
666,63,206.0,Detective Dalva,1607160.0,Paul Meshejian
667,63,207.0,Kweskin,171294.0,Kevin Thigpen
668,63,208.0,Louie / Raspy Voice,1039871.0,Harry O'Toole
669,63,220.0,Marilou,1611167.0,Jann Ellis
670,63,224.0,Weller,131007.0,Michael Ryan Segal
671,63,209.0,Thug No. 1,1607168.0,Korchenko
672,63,210.0,Thug No. 2,933507.0,Chuck Jeffreys
673,63,218.0,Agent No. 1,1611166.0,Barry Price
674,63,219.0,Agent No. 2,60569.0,John Panzarella
675,63,221.0,Anchorwoman,1611170.0,Janet Zappala
676,63,223.0,Ticket Agent,568367.0,Lisa Talerico
677,63,211.0,Student in Airport (uncredited),1607174.0,Tiffany Baldwin
678,63,212.0,Psychiatric Patient (uncredited),7528.0,C.J. Byrnes
679,63,213.0,FBI Agent (uncredited),1298410.0,Tom Detrik
680,63,214.0,Sprayer (uncredited),1611142.0,Joe Gerety
681,63,215.0,Demon (uncredited),1611143.0,Renee Spei
682,63,216.0,Time Portal Nurse (uncredited),1611164.0,Bonnie Loev
683,63,217.0,Travler (uncredited),1106629.0,Raymond Mamrak
684,63,222.0,Prisoner Joey (uncredited),127620.0,Sal Mazzotta
685,63,225.0,Inpatient (uncredited),2696.0,Allelon Ruggiero
686,63,226.0,Monkey Member (uncredited),1611197.0,Thang
687,78802,2.0,Henri Guillaumet,4138.0,Craig Sheffer
688,78802,3.0,Noëlle Guillaumet,4513.0,Elizabeth McGovern
689,78802,4.0,Antoine de Saint-Exupery,3999.0,Tom Hulce
690,78802,6.0,Pierre Deley,58406.0,Ken Pogue
691,78802,7.0,Jean-René Lefèbvre,554094.0,Ron Sauvé
692,78802,10.0,Jean Mermoz,5576.0,Val Kilmer
693,78802,11.0,Young Pilot,156330.0,Freddy Andreiuci
694,9598,1.0,Babe the Gallant Pig (voice),58136.0,Christine Cavanaugh
695,9598,2.0,Fly the Female Sheepdog (voice),6199.0,Miriam Margolyes
696,9598,3.0,Ferdinand the Duck (voice),52699.0,Danny Mann
697,9598,4.0,Rex the Male Sheepdog (voice),1331.0,Hugo Weaving
698,9598,5.0,Maa the Very Old Ewe (voice),35109.0,Miriam Flynn
699,9598,6.0,Farmer Arthur Hoggett,2505.0,James Cromwell
700,9598,7.0,Dutchess the Cat (voice),6035.0,Russi Taylor
701,9598,19.0,Old Ewe (voice),1080206.0,Evelyn Krape
702,9598,20.0,Horse (voice),1080207.0,Michael Edward-Stevens
703,9598,30.0,Cow (voice),1229258.0,Charles Bartlett
704,9598,22.0,Rooster (voice),61351.0,Paul Livingston
705,9598,23.0,Narrator (voice),24368.0,Roscoe Lee Browne
706,9598,24.0,Esme Hoggett,45586.0,Magda Szubanski
707,9598,25.0,The Hoggetts' daughter,1080208.0,Zoe Burton
708,9598,26.0,The Hoggetts' son-in-Law,9380.0,Paul Goddard
709,9598,27.0,The Hoggets' grandson,1080209.0,Wade Hayward
710,9598,28.0,The Hoggetts' granddaughter,210276.0,Brittany Byrnes
711,9598,29.0,Valda,75934.0,Mary Acres
712,47018,1.0,Dora Carrington,7056.0,Emma Thompson
713,47018,2.0,Lytton Strachey,378.0,Jonathan Pryce
714,47018,9.0,Ralph Partridge,27764.0,Steven Waddington
715,47018,6.0,Gerald Brenan,54447.0,Samuel West
716,47018,10.0,Mark Gertler,17328.0,Rufus Sewell
717,47018,4.0,Lady Ottoline Morrell,1249.0,Penelope Wilton
718,47018,5.0,Vanessa Bell,47627.0,Janet McTeer
719,47018,11.0,Beacus Penrose,18325.0,Jeremy Northam
720,47018,12.0,Frances Partridge,83701.0,Alex Kingston
721,47018,13.0,Clive Bell,186389.0,Richard Clifford
722,47018,14.0,Mayor,27822.0,David Ryall
723,47018,15.0,Military Rep,47943.0,Stephen Boxer
724,687,7.0,Sister Helen Prejean,4038.0,Susan Sarandon
725,687,8.0,Matthew Poncelet,2228.0,Sean Penn
726,687,9.0,Hilton Barber,10360.0,Robert Prosky
727,687,10.0,Earl Delacroix,10361.0,Raymond J. Barry
728,687,11.0,Clyde Percy,8655.0,R. Lee Ermey
729,687,12.0,Mary Beth Percy,1989.0,Celia Weston
730,687,13.0,Helen's Mother,2207.0,Lois Smith
731,687,14.0,Kaplan Farlely,6914.0,Scott Wilson
732,687,15.0,Lucille Poncelet,10362.0,Roberta Maxwell
733,687,17.0,Sister Colleen,452.0,Margo Martindale
734,687,21.0,Craig Poncelet,70851.0,Jack Black
735,687,22.0,Luis Montoya,10366.0,Ray Aranha
736,687,25.0,Walter Delacroix,133.0,Peter Sarsgaard
737,687,32.0,Captain Beliveau,79732.0,Barton Heyman
738,687,33.0,Sgt. Neal Trapp,1183429.0,Steve Boles
739,687,34.0,Warden Hartman,21152.0,Nesbitt Blaisdell
740,687,35.0,Guy Gilardi,19511.0,Larry Pine
741,687,36.0,Governor Benedict,25711.0,Kevin Cooney
742,687,37.0,State Trooper,6574.0,Clancy Brown
743,687,38.0,Carl Vitello,1232566.0,Michael Cullen
744,687,39.0,Hope Percy,51384.0,Missy Yager
745,687,40.0,Emily Percy,1237883.0,Jenny Krochmal
746,687,41.0,Sonny Poncelet,17866.0,Jon Abrahams
747,687,42.0,Troy Poncelet,1223451.0,Arthur Bridgers
748,687,43.0,Helen's Brother,95940.0,Steve Carlisle
749,687,44.0,9-Year-Old Helen,56757.0,Eva Amurri Martino
750,687,45.0,Opossum Kid #1,1366946.0,Jack Henry Robbins
751,687,46.0,Henry,93679.0,Dennis Neal
752,687,47.0,Nellie,62570.0,Molly Bryant
753,687,63.0,Nurse,1591178.0,Adele Robbins
754,687,48.0,Parent #1,1371000.0,Pete Burris
755,687,49.0,Parent #2,1407052.0,Joan Glover
756,687,50.0,Parent #4,20765.0,Lenore Banks
757,687,51.0,Guard #2,32287.0,Scott Sowers
758,687,52.0,Guard #3,75611.0,Cortez Nance Jr.
759,687,53.0,Guard #4,4732.0,Adam Nelson
760,687,54.0,Guard #7,108147.0,Jeremy Knaster
761,687,55.0,Parole Board Member (uncredited),16460.0,Marcus Lyle Brown
762,687,56.0,Trustee (uncredited),1411679.0,Anthony Michael Frederick
763,687,57.0,ER Doctor (uncredited),1191341.0,Thomas McGowan
764,687,58.0,Cop (uncredited),1463362.0,Codie Scott
765,687,59.0,Woman at Vigil (uncredited),10298.0,Helen Prejean
766,139405,12.0,Tomas Minton,1467084.0,Peter Reznick
767,139405,13.0,Freighter Chief,1467085.0,John McDonough
768,139405,14.0,Seaman,1467086.0,Avi Hoffman
769,139405,15.0,Wall Street Businessman,19208.0,Matt Malloy
770,139405,16.0,Julia Minton,1218074.0,Abby Lewis
771,33689,1.0,Diane Barrows,1796.0,Kirstie Alley
772,33689,2.0,Roger Callaway,26472.0,Steve Guttenberg
773,33689,3.0,Alyssa Callaway / Amanda Lemmon,67848.0,Ashley Olsen
774,33689,4.0,Amanda Lemmon / Alyssa Callaway,67849.0,Mary-Kate Olsen
775,33689,5.0,Clarice Kensington,92255.0,Jane Sibbett
776,33689,6.0,Vincenzo,6541.0,Philip Bosco
777,33689,9.0,Carmen,1331570.0,Michelle Grisom
778,33689,10.0,Frankie,1329538.0,Desmond Robertson
779,33689,11.0,Tiny,1331571.0,Tiny Mills
780,33689,12.0,Patty,1331572.0,Shanelle Henry
781,33689,13.0,Michelle,1331573.0,Michèle Lonsdale Smith
782,33689,14.0,Jerry,1331574.0,Sean Orr
783,33689,15.0,Emily,1331575.0,Elizabeth Walsh
784,9603,8.0,Cher Horowitz,5588.0,Alicia Silverstone
785,9603,9.0,Dionne,58150.0,Stacey Dash
786,9603,10.0,Tai,328.0,Brittany Murphy
787,9603,11.0,Josh,22226.0,Paul Rudd
788,9603,12.0,Murray,49002.0,Donald Faison
789,9603,13.0,Amber,58151.0,Elisa Donovan
790,9603,15.0,Travis,33654.0,Breckin Meyer
791,9603,16.0,Elton,23958.0,Jeremy Sisto
792,9603,17.0,Mel Horowitz,6486.0,Dan Hedaya
793,9603,18.0,Mr. Wendell Hall,12900.0,Wallace Shawn
794,9603,19.0,Miss Toby Geist,66160.0,Twink Caplan
795,9603,20.0,Christian,30881.0,Justin Walker
796,9603,27.0,Miss Stoeger,40680.0,Julie Brown
797,9603,28.0,Summer,17775.0,Nicole Bilderback
798,34615,4.0,Rev. Stephen Kumalo,15152.0,James Earl Jones
799,34615,6.0,John Kumalo,17764.0,Charles S. Dutton
800,34615,8.0,Ian Jarvis,123831.0,Jack Robinson
801,34615,10.0,Child,123833.0,Tsholofelo Wechoemang
802,34615,11.0,Ramalao Makhene,123834.0,Ramalao Makhene
803,34615,12.0,James Jarvis,194.0,Richard Harris
804,34615,13.0,Mrs. Kumalo,89307.0,Dolly Rathebe
805,34615,14.0,Mary Jarvis,111179.0,Jennifer Steyn
806,34615,15.0,Evans,1035098.0,Ian Roberts
807,34615,16.0,Clerk of the court,1073473.0,David Clatworthy
808,31174,1.0,Richard III,1327.0,Ian McKellen
809,31174,2.0,Elizabeth,516.0,Annette Bening
810,31174,3.0,The Duke of Buckingham,388.0,Jim Broadbent
811,31174,4.0,Lady Anne,5470.0,Kristin Scott Thomas
812,31174,9.0,James Tyrrell,42566.0,Adrian Dunbar
813,31174,10.0,Duchess of York,10978.0,Maggie Smith
814,31174,11.0,William Catesby,41043.0,Tim McInnerny
815,31174,12.0,Earl Rivers,3223.0,Robert Downey Jr.
816,31174,13.0,Lord Stanley,3545.0,Edward Hardwicke
817,31174,14.0,The Duke of Clarence,15788.0,Nigel Hawthorne
818,31174,15.0,Lord Hastings,20070.0,Jim Carter
819,31174,16.0,The Earl of Richmond,17287.0,Dominic West
820,31174,20.0,King Edward IV,8937.0,John Wood
821,31174,21.0,Archbishop Thomas,27660.0,Roger Hammond
822,31174,22.0,Sir Richard Ratcliffe,104795.0,Bill Paterson
823,31174,23.0,Brackenbury,20425.0,Donald Sumpter
824,31174,24.0,1st Subaltern,7027.0,James Dreyfus
825,31174,25.0,Ballroom Dancer (uncredited),1271092.0,Derek Lyons
826,11443,1.0,Anthony Curtis,18291.0,Larenz Tate
827,11443,2.0,Kirby,65827.0,Keith David
828,11443,3.0,Skip,66.0,Chris Tucker
829,11443,4.0,Jose,6862.0,Freddy Rodríguez
830,11443,5.0,Juanita Benson,69447.0,Rose Jackson
831,11443,16.0,Deliah Benson,10824.0,N'Bushe Wright
832,11443,17.0,Cutty,58924.0,Clifton Powell
833,11443,18.0,Cowboy,18288.0,Terrence Howard
834,11443,19.0,Cleon,71913.0,Bokeem Woodbine
835,11443,20.0,Martin,1277051.0,Sticky Fingaz
836,11443,21.0,Betancourt,5365.0,Clifton Collins Jr
837,11443,22.0,Marisol,65421.0,Elizabeth Rodriguez
838,11443,23.0,D'ambrosio,11486.0,Michael Imperioli
839,35196,1.0,Robert Merivel,3223.0,Robert Downey Jr.
840,35196,2.0,Katharine,5344.0,Meg Ryan
841,35196,3.0,King Charles II,4783.0,Sam Neill
842,35196,4.0,John Pearce,11207.0,David Thewlis
843,35196,5.0,Elias Finn,3291.0,Hugh Grant
844,35196,11.0,Celia Clemence,6416.0,Polly Walker
845,35196,12.0,Will Gates,1327.0,Ian McKellen
846,35196,13.0,Ambrose,27762.0,Ian McDiarmid
847,35196,14.0,Midwife,97170.0,Mary MacLeod
848,35196,16.0,Man with Visible Heart,1229022.0,Willie Ross
849,9312,1.0,Lord Rayden,38559.0,Christopher Lambert
850,9312,2.0,Liu Kang,57250.0,Robin Shou
851,9312,3.0,Johnny Cage,57251.0,Linden Ashby
852,9312,4.0,Shang Tsung,11398.0,Cary-Hiroyuki Tagawa
853,9312,5.0,Sonya Blade,20751.0,Bridgette Wilson
854,9312,6.0,Princess Kitana,10680.0,Talisa Soto
855,9312,7.0,Kano,57252.0,Trevor Goddard
856,9312,8.0,Scorpion,57253.0,Chris Casamassa
857,9312,9.0,Sub-Zero,57254.0,François Petit
858,9312,10.0,Reptile,57255.0,Keith Cooke
859,9312,23.0,Scorpion (Voice),57256.0,Ed Boon
860,577,4.0,Suzanne Stone Maretto,2227.0,Nicole Kidman
861,577,5.0,Larry Maretto,2876.0,Matt Dillon
862,577,6.0,Jimmy Emmett,73421.0,Joaquin Phoenix
863,577,7.0,Russel Hines,1893.0,Casey Affleck
864,577,8.0,Janice Maretto,7796.0,Illeana Douglas
865,577,9.0,Lydia Mertz,2841.0,Alison Folland
866,577,21.0,Joe Maretto,6486.0,Dan Hedaya
867,577,22.0,Ed Grant,4201.0,Wayne Knight
868,577,23.0,Man at Lake,224.0,David Cronenberg
869,577,26.0,Earl Stone,2115.0,Kurtwood Smith
870,577,27.0,Carol Stone,11318.0,Holland Taylor
871,577,28.0,Faye Stone,4158.0,Susan Traylor
872,577,29.0,Angela Maretto,1185405.0,Maria Tucci
873,577,30.0,Mike Warden,33835.0,Tim Hopper
874,11861,1.0,Finn Dodd,1920.0,Winona Ryder
875,11861,2.0,Glady Joe Cleary,10774.0,Anne Bancroft
876,11861,3.0,Hy Dodd,9560.0,Ellen Burstyn
877,11861,4.0,Constance Saunders,18794.0,Kate Nelligan
878,11861,11.0,Em,14500.0,Jean Simmons
879,11861,12.0,Anna,54424.0,Maya Angelou
880,11861,13.0,Marianna,1981.0,Alfre Woodard
881,11861,14.0,Sam,20212.0,Dermot Mulroney
882,11861,15.0,Sophia,2207.0,Lois Smith
883,11861,16.0,Sally,689.0,Kate Capshaw
884,11861,17.0,Arthur,9626.0,Rip Torn
885,11861,18.0,Leon,51670.0,Johnathon Schaech
886,11861,19.0,Young Sophia,20767.0,Samantha Mathis
887,11861,20.0,Young Em,59662.0,Joanna Going
888,11861,21.0,Aunt Pauline,5700.0,Esther Rolle
889,11861,22.0,Beck,7499.0,Jared Leto
890,11861,23.0,Young Glady Joe,6194.0,Claire Danes
891,11861,24.0,Young Hy,78788.0,Lecy Goranson
892,11861,25.0,Mrs. Rubens,11318.0,Holland Taylor
893,11861,26.0,Young Dean,40275.0,Tim Guinee
894,11861,27.0,Dean,14325.0,Derrick O'Connor
895,11861,28.0,Preston,11628.0,Loren Dean
896,11861,29.0,Mrs. Darling,4778.0,Melinda Dillon
897,11861,30.0,Howell,28633.0,Richard Jenkins
898,11861,31.0,James,10480.0,Denis Arndt
899,11861,44.0,Finn's Father,2059.0,Adam Baldwin
900,11861,45.0,Baby Pres,1848887.0,Michael McElroy
901,11861,46.0,Duff,465117.0,Ari Meyers
902,11861,47.0,Em's Mother,33497.0,Jane Alden
903,11861,48.0,Anna's Great Grandmother,59154.0,Tamala Jones
904,11861,49.0,Little Anna,18346.0,Rae'Ven Larrymore Kelly
905,11861,50.0,Young Hy,1346644.0,Alicia Goranson
906,11861,51.0,Boy at Party,32363.0,Will Estes
907,11861,52.0,Winston,34.0,Mykelti Williamson
908,807,17.0,Detective David Mills,287.0,Brad Pitt
909,807,18.0,Detective Lt. William Somerset,192.0,Morgan Freeman
910,807,19.0,Tracy Mills,12052.0,Gwyneth Paltrow
911,807,27.0,California,11885.0,John C. McGinley
