,movie_id,crew_department,crew_id,crew_job,crew_name
17,5,Production,64744.0,Production Supervisor,Debbie Hayn-Cass
17,5,Sound,1695796.0,Boom Operator,Paul Koronkiewicz
17,5,Sound,1357671.0,First Assistant Sound Editor,Tim Tuchrello
17,5,Sound,1415642.0,Music Editor,Denise Okimoto
17,5,Sound,1410954.0,Production Sound Mixer,Pawel Wdowczak
17,5,Sound,80824.0,Sound Editor,Jay Nierenberg
17,5,Sound,1412227.0,Sound Effects Editor,Glenn Hoskinson
17,5,Sound,1438571.0,Supervising Sound Editor,Bruce Fortune
17,5,Crew,1552088.0,Special Sound Effects,Victor Iorillo
17,5,Crew,1877415.0,Studio Teachers,Jan D. Tys
17,5,Crew,100888.0,Creative Consultant,Chuck Jones
17,5,Sound,1412242.0,Dolby Consultant,Thom 'Coach' Ehle
18,9273,Directing,4489.0,Director,Steve Oedekerk
18,9273,Writing,29901.0,Characters,Jack Bernstein
18,9273,Writing,4489.0,Screenplay,Steve Oedekerk
18,9273,Production,4507.0,Executive Producer,Gary Barber
18,9273,Production,57097.0,Producer,Bob Israel
18,9273,Production,57098.0,Producer,Andrew G. La Marca
18,9273,Production,4700.0,Producer,James G. Robinson
18,9273,Sound,43393.0,Original Music Composer,Robert Folk
18,9273,Camera,6490.0,Director of Photography,Donald E. Thorin
18,9273,Editing,14457.0,Editor,Malcolm Campbell
18,9273,Crew,1007395.0,Stunt Coordinator,J.J. Makaro
19,11517,Directing,52629.0,Director,Joseph Ruben
19,11517,Writing,20840.0,Screenplay,Doug Richardson
19,11517,Production,1059.0,Producer,Neil Canton
19,11517,Production,71423.0,Executive Producer,Tracy Barone
19,11517,Production,1586.0,Executive Producer,Adam Fields
19,11517,Production,3805.0,Producer,Jon Peters
19,11517,Production,71424.0,Executive Producer,Frederick S. Pierce
19,11517,Camera,23969.0,Director of Photography,John Lindley
19,11517,Editing,11454.0,Editor,George Bowers
19,11517,Editing,1264.0,Editor,Bill Pankow
19,11517,Sound,71130.0,Music Supervisor,Michael Dilbeck
19,11517,Camera,1534236.0,Still Photographer,Linda R. Chen
19,11517,Art,959360.0,Production Design,Bill Groom
19,11517,Production,6410.0,Casting,Francine Maisler
19,11517,Costume & Make-Up,15524.0,Costume Design,Ruth E. Carter
19,11517,Art,12258.0,Set Decoration,Beth A. Rubino
19,11517,Art,9270.0,Art Direction,Sarah Knowles
19,11517,Art,13933.0,Art Direction,Dennis Bradford
19,11517,Sound,9989.0,Original Music Composer,Mark Mancina
19,11517,Directing,1534622.0,Script Supervisor,Corey B. Yugler
19,11517,Camera,1537446.0,Still Photographer,David Lee
19,11517,Sound,1403515.0,Supervising Sound Editor,Stan Bochner
19,11517,Production,51449.0,Production Manager,Timothy M. Bourne
19,11517,Costume & Make-Up,1422054.0,Makeup Artist,Laini Thompson
19,11517,Costume & Make-Up,1405321.0,Makeup Department Head,Margot Boccia
19,11517,Costume & Make-Up,1551340.0,Hairstylist,Clifford Booker
19,11517,Costume & Make-Up,1444909.0,Hairstylist,Melissa A. Yonkey
19,11517,Crew,6328.0,Stunt Coordinator,Jack Gill
19,11517,Camera,38410.0,Camera Operator,Michael Stone
19,11517,Camera,38410.0,Steadicam Operator,Michael Stone
19,11517,Camera,1411272.0,Camera Operator,Lawrence Karman
19,11517,Camera,933949.0,Camera Operator,Geary McLeod
19,11517,Art,1551342.0,Art Department Coordinator,Shannon Rayle Bourne
19,11517,Production,2986.0,Co-Producer,Doug Claybourne
19,11517,Production,1476342.0,Co-Producer,Michael E. Steele
19,11517,Production,1419089.0,Associate Producer,Russ Kavanaugh
19,11517,Sound,92377.0,Sound Re-Recording Mixer,Lee Dichter
19,11517,Sound,1337464.0,Sound Re-Recording Mixer,Dominick Tavella
19,11517,Editing,15527.0,Dialogue Editor,Tony Martinez
19,11517,Sound,1395690.0,Sound Effects Editor,Ira Spiegel
19,11517,Sound,1551343.0,Sound Effects Editor,Paul P. Soucek
19,11517,Sound,1341403.0,Sound Effects Editor,Richard King
19,11517,Sound,1551345.0,Sound Effects Editor,Pam DeMetruis-Thomas
19,11517,Crew,1341862.0,Transportation Captain,Mike Fenster
20,8012,Directing,5174.0,Director,Barry Sonnenfeld
20,8012,Writing,2235.0,Novel,Elmore Leonard
20,8012,Production,518.0,Producer,Danny DeVito
20,8012,Production,5381.0,Producer,Michael Shamberg
20,8012,Production,5382.0,Producer,Stacey Sher
20,8012,Sound,6394.0,Original Music Composer,John Lurie
20,8012,Camera,9614.0,Director of Photography,Donald Peterman
20,8012,Art,16466.0,Production Design,Peter S. Larkin
20,8012,Writing,2199.0,Screenplay,Scott Frank
20,8012,Sound,6940.0,Music Supervisor,Karyn Rachtman
20,8012,Costume & Make-Up,11802.0,Costume Design,Betsy Heimann
20,8012,Production,5490.0,Casting,David Rubin
20,8012,Production,495.0,Casting,Debra Zane
20,8012,Art,11412.0,Art Direction,Steve Arnold
20,8012,Art,6191.0,Set Decoration,Leslie E. Rollins
20,8012,Art,1535452.0,Art Department Coordinator,Robby Green
20,8012,Art,1453174.0,Construction Coordinator,Jim Ondrejko
20,8012,Costume & Make-Up,1458759.0,Assistant Costume Designer,Sabrina Rosen
20,8012,Costume & Make-Up,1321004.0,Costume Supervisor,David Rawley
20,8012,Costume & Make-Up,1477790.0,Set Costumer,Lori Stilson
20,8012,Editing,1527434.0,Dialogue Editor,Eliza Paley
20,8012,Editing,1280314.0,First Assistant Editor,Suzanne Pillsbury
20,8012,Costume & Make-Up,1397881.0,Hairstylist,Audrey Futterman-Stern
20,8012,Costume & Make-Up,1536363.0,Key Hair Stylist,Ron Scott
20,8012,Costume & Make-Up,1534237.0,Makeup Department Head,Ellen Wong
20,8012,Costume & Make-Up,1338146.0,Makeup Artist,Natalie Wood
21,1710,Production,18679.0,Executive Producer,Mark Tarlov
21,1710,Directing,15148.0,Director,Jon Amiel
21,1710,Editing,853.0,Editor,Alan Heim
21,1710,Editing,8970.0,Editor,Jim Clark
21,1710,Production,376.0,Executive Producer,Arnon Milchan
21,1710,Writing,18683.0,Screenplay,David Madsen
21,1710,Production,376.0,Producer,Arnon Milchan
21,1710,Production,18679.0,Producer,Mark Tarlov
21,1710,Sound,19155.0,Original Music Composer,Christopher Young
21,1710,Writing,17815.0,Screenplay,Ann Biderman
21,1710,Camera,8862.0,Director of Photography,László Kovács
21,1710,Production,10570.0,Executive Producer,Joseph M. Caracciolo Jr.
21,1710,Production,5328.0,Casting,Kerry Barden
21,1710,Production,3192.0,Casting,Billy Hopkins
21,1710,Production,4023.0,Casting,Suzanne Smith
21,1710,Art,1253.0,Production Design,Jim Clay
21,1710,Art,60579.0,Art Direction,Chris Seagers
21,1710,Art,20570.0,Set Decoration,Catherine Davis
21,1710,Costume & Make-Up,1522068.0,Costume Design,Claudia Brown
21,1710,Directing,1433649.0,Script Supervisor,H. Bud Otto
21,1710,Sound,3104.0,Production Sound Mixer,Chris Newman
22,9691,Directing,7187.0,Director,Richard Donner
22,9691,Writing,9339.0,Author,Lilly Wachowski
22,9691,Writing,9340.0,Author,Lana Wachowski
22,9691,Sound,9989.0,Music,Mark Mancina
22,9691,Camera,12235.0,Director of Photography,Vilmos Zsigmond
22,9691,Editing,49286.0,Editor,Lawrence Jordan
22,9691,Editing,3175.0,Editor,Richard Marks
22,9691,Production,7187.0,Producer,Richard Donner
22,9691,Production,3028.0,Producer,Bruce A. Evans
22,9691,Production,3029.0,Producer,Raynold Gideon
22,9691,Production,29525.0,Producer,Andrew Lazar
22,9691,Production,7200.0,Executive Producer,Lauren Shuler Donner
22,9691,Production,1091.0,Producer,Joel Silver
22,9691,Production,22816.0,Producer,Jim Van Wyck
22,9691,Production,5398.0,Executive Producer,Dino De Laurentiis
22,9691,Editing,1376901.0,Dialogue Editor,Marshall Winn
22,9691,Production,3806.0,Casting,Marion Dougherty
22,9691,Art,11412.0,Art Direction,Steve Arnold
22,9691,Art,15327.0,Art Direction,Nathan Crowley
22,9691,Art,1330109.0,Art Direction,Leticia Stella
22,9691,Art,2486.0,Production Design,Thomas E. Sanders
22,9691,Art,7849.0,Set Decoration,Lisa Dean
22,9691,Costume & Make-Up,5710.0,Costume Design,Elizabeth McBride
22,9691,Costume & Make-Up,1322089.0,Costume Supervisor,Cha Blevins
22,9691,Art,19291.0,Supervising Art Director,Daniel T. Dorrance
22,9691,Costume & Make-Up,1316296.0,Makeup Artist,Scott Eddo
22,9691,Costume & Make-Up,1299201.0,Makeup Artist,Deborah K. Larsen
22,9691,Costume & Make-Up,1401251.0,Hairstylist,Charlene Johnson
22,9691,Production,233500.0,Production Supervisor,John M. Woodward
22,9691,Art,1401252.0,Art Department Coordinator,Wendy Skerritt
22,9691,Crew,1401253.0,Property Master,Erik L. Nelson
22,9691,Art,1401254.0,Set Designer,Chad Griffin
22,9691,Art,1360094.0,Set Designer,Noelle King
22,9691,Art,1401255.0,Set Designer,Alan Manzer
22,9691,Art,40594.0,Set Designer,Gilbert Wong
22,9691,Art,1401256.0,Leadman,Steven Curtis Husch
22,9691,Art,1401257.0,Greensman,Michael McCombe
22,9691,Editing,4716.0,Dialogue Editor,Virginia Cook-McGowan
22,9691,Editing,1401258.0,Dialogue Editor,Catherine Flynn
22,9691,Editing,1392129.0,Dialogue Editor,John F. Reynolds
22,9691,Sound,1401259.0,Supervising Sound Editor,Robert G. Henderson
22,9691,Sound,1398194.0,Sound Effects Editor,Peggy McAffee
22,9691,Sound,1376818.0,Foley,Kevin Bartnof
22,9691,Sound,1401260.0,Foley,Catherine Rowe
22,9691,Sound,1052.0,Sound Re-Recording Mixer,Rick Alexander
22,9691,Sound,1341854.0,Sound Re-Recording Mixer,David E. Campbell
22,9691,Sound,1341808.0,Sound Re-Recording Mixer,Kevin E. Carpenter
22,9691,Sound,1399140.0,Sound Re-Recording Mixer,Les Fresholtz
22,9691,Sound,1341138.0,Sound Re-Recording Mixer,Jeffrey J. Haboush
22,9691,Sound,1342626.0,Sound Re-Recording Mixer,John T. Reitz
22,9691,Sound,1341858.0,Sound Re-Recording Mixer,Gregg Rudloff
22,9691,Sound,42034.0,Sound Re-Recording Mixer,Greg P. Russell
22,9691,Crew,1401262.0,Stunt Coordinator,Dick Hancock
22,9691,Camera,1386920.0,Still Photographer,Andrew Cooper
22,9691,Camera,1401263.0,Camera Operator,Ray De La Motte
22,9691,Camera,1401264.0,Camera Operator,Neal Norton
22,9691,Camera,1401265.0,Helicopter Camera,Frank M. Holgate
22,9691,Camera,1401266.0,Additional Camera,Robin Buerki
22,9691,Lighting,1401267.0,Lighting Technician,Ian Jennings
22,9691,Lighting,1401268.0,Lighting Technician,David R. Kohn
22,9691,Lighting,1401269.0,Lighting Technician,Raul J. Marin
22,9691,Costume & Make-Up,1401270.0,Set Costumer,Eva Prappas
22,9691,Costume & Make-Up,1401271.0,Set Costumer,Sally Roberts
22,9691,Crew,165734.0,Dialect Coach,Joy Ellison
22,9691,Production,1401272.0,Location Manager,Patricia Fay
22,9691,Crew,1401273.0,Unit Publicist,Peter J. Silbermann
22,9691,Writing,9339.0,Screenplay,Lilly Wachowski
22,9691,Writing,9340.0,Screenplay,Lana Wachowski
22,9691,Writing,4723.0,Screenplay,Brian Helgeland
22,9691,Crew,1718730.0,Special Effects Coordinator,Rafael Pérez
22,9691,Crew,1607177.0,Production Office Assistant,Paloma Suau
23,12665,Directing,56349.0,Director,Victor Salva
23,12665,Writing,56349.0,Screenplay,Victor Salva
23,12665,Production,4504.0,Producer,Roger Birnbaum
23,12665,Production,56188.0,Executive Producer,Riley Kathryn Ellis
23,12665,Production,66723.0,Producer,Daniel Grodnik
23,12665,Production,73335.0,Executive Producer,Robert Snukal
23,12665,Sound,1760.0,Original Music Composer,Jerry Goldsmith
23,12665,Camera,13140.0,Director of Photography,Jerzy Zielinski
23,12665,Editing,30606.0,Editor,Dennis M. Hill
24,451,Production,6109.0,Executive Producer,Stuart Reynolds 
24,451,Writing,6111.0,Screenplay,Mike Figgis
24,451,Directing,6111.0,Director,Mike Figgis
24,451,Sound,6111.0,Original Music Composer,Mike Figgis
24,451,Production,6113.0,Producer,Lila Cazès
24,451,Production,6114.0,Line Producer,Marc S. Fischer
24,451,Production,6115.0,Executive Producer,Paige Simpson
24,451,Production,6116.0,Producer,Annie Stewart
24,451,Camera,6117.0,Director of Photography,Declan Quinn
24,451,Editing,6118.0,Editor,John Smith
24,451,Production,6119.0,Casting,Carrie Frazier
24,451,Writing,1741885.0,Novel,John O'Brien
25,16420,Writing,6210.0,Writer,William Shakespeare
25,16420,Directing,56710.0,Director,Oliver Parker
25,16420,Writing,56710.0,Adaptation,Oliver Parker
26,9263,Directing,15798.0,Director,Lesli Linka Glatter
26,9263,Writing,57062.0,Screenplay,I. Marlene King
26,9263,Production,3416.0,Producer,Demi Moore
26,9263,Production,550.0,Executive Producer,Jennifer Todd
26,9263,Production,551.0,Producer,Suzanne Todd
26,9263,Sound,2120.0,Original Music Composer,Cliff Eidelman
26,9263,Camera,6050.0,Director of Photography,Ueli Steiger
26,9263,Editing,33830.0,Editor,Jacqueline Cambas
27,17015,Directing,7017.0,Director,Roger Michell
27,17015,Costume & Make-Up,13009.0,Costume Design,Alexandra Byrne
27,17015,Writing,32982.0,Novel,Jane Austen
27,17015,Editing,33443.0,Editor,Kate Evans
27,17015,Camera,110587.0,Director of Photography,John Daly
27,17015,Writing,137933.0,Screenplay,Nick Dear
27,17015,Crew,152204.0,Stunts,Helen Caldwell
27,17015,Camera,582705.0,Steadicam Operator,Jan Pester
27,17015,Sound,1073310.0,Original Music Composer,Jeremy Sams
27,17015,Art,1155250.0,Production Design,William Dudley
27,17015,Writing,1244637.0,Script Editor,Catherine Wearing
27,17015,Costume & Make-Up,1420630.0,Makeup Artist,Kay Bilk
27,17015,Production,1492126.0,Producer,Fiona Finlay
27,17015,Visual Effects,1530177.0,Visual Effects Designer,Colin Gorry
27,17015,Art,1840475.0,Art Direction,Linda Ward
27,17015,Costume & Make-Up,1840476.0,Makeup Artist,Joanna Casserly
27,17015,Costume & Make-Up,1840477.0,Makeup Artist,Sally Collins
27,17015,Costume & Make-Up,1840478.0,Makeup Designer,Jean Speak
27,17015,Art,1840479.0,Set Dresser,Graham Bishop
27,17015,Camera,1840481.0,Still Photographer,Chris Capstick
27,17015,Camera,1840482.0,Underwater Camera,Stephen Foote
27,17015,Crew,1840483.0,Choreographer,Geraldine Stephenson
28,902,Directing,2419.0,Director,Jean-Pierre Jeunet
28,902,Writing,2419.0,Screenplay,Jean-Pierre Jeunet
28,902,Production,13828.0,Producer,Félicie Dutertre
28,902,Production,13829.0,Producer,María Victoria Hebrero
28,902,Production,13830.0,Producer,José Luis Lopez
28,902,Production,13831.0,Producer,Arlette Mas
28,902,Production,2402.0,Producer,Claudie Ossard
28,902,Production,13834.0,Producer,François Rabes
28,902,Sound,5628.0,Original Music Composer,Angelo Badalamenti
28,902,Camera,2240.0,Director of Photography,Darius Khondji
28,902,Editing,2425.0,Editor,Hervé Schneid
28,902,Production,2424.0,Casting,Pierre-Jacques Bénichou
28,902,Art,13838.0,Set Decoration,Jean Rabasse
28,902,Art,13839.0,Set Decoration,Aline Bonetto
28,902,Costume & Make-Up,8385.0,Costume Design,Jean Paul Gaultier
28,902,Art,13840.0,Set Decoration,Georges Mougine
28,902,Art,13841.0,Set Decoration,Denis Ozenne
28,902,Writing,13680.0,Screenplay,Marc Caro
28,902,Art,13680.0,Production Design,Marc Caro
28,902,Directing,13680.0,Director,Marc Caro
28,902,Writing,13681.0,Screenplay,Gilles Adrien
29,37557,Directing,607.0,Director,Zhang Yimou
29,37557,Camera,72204.0,Director of Photography,Lü Yue
29,37557,Writing,146103.0,Writer,Bi Feiyu
29,37557,Writing,146104.0,Novel,Li Xiao
30,9909,Production,770.0,Producer,Jerry Bruckheimer
30,9909,Production,897.0,Casting,Bonnie Timmermann
30,9909,Production,771.0,Producer,Don Simpson
30,9909,Editing,1047.0,Editor,Tom Rolf
30,9909,Sound,5132.0,Music Editor,Bob Badami
30,9909,Writing,5144.0,Screenplay,Ronald Bass
30,9909,Costume & Make-Up,9775.0,Makeup Artist,Marietta Carter-Narcisse
30,9909,Production,11695.0,Executive Producer,Lucas Foster
30,9909,Production,12066.0,Executive Producer,Sandra Rabins
30,9909,Art,13587.0,Art Direction,Nancy Patton
30,9909,Art,20209.0,Production Design,Donald Graham Burt
30,9909,Production,21138.0,Executive Producer,Kate Guinzburg
30,9909,Costume & Make-Up,32487.0,Key Hair Stylist,Robert L. Stevenson
30,9909,Art,35140.0,Set Decoration,Catherine Mann
30,9909,Costume & Make-Up,59710.0,Costume Design,Bobbie Read
30,9909,Camera,59790.0,Director of Photography,Pierre Letarte
30,9909,Directing,60295.0,Director,John N. Smith
30,9909,Writing,60296.0,Novel,LouAnne Johnson
30,9909,Sound,34061.0,Music,Wendy Melvoin
30,9909,Sound,34060.0,Music,Lisa Coleman
30,9909,Art,1338147.0,Construction Coordinator,Bruce Di Valerio
30,9909,Directing,1342644.0,Script Supervisor,June Samson
30,9909,Crew,1421720.0,Special Effects Coordinator,Darrell Pritchett
30,9909,Costume & Make-Up,1440306.0,Costume Supervisor,Gala Autumn
30,9909,Art,1473443.0,Art Department Coordinator,Michele Tedlis
30,9909,Sound,1530166.0,Music Supervisor,Kathy Nelson
31,63,Directing,280.0,Director,Terry Gilliam
31,63,Writing,7191.0,Screenplay,David Webb Peoples
31,63,Writing,281.0,Screenplay,Janet Peoples
31,63,Production,282.0,Producer,Charles Roven
31,63,Production,283.0,Executive Producer,Robert Cavallo
31,63,Production,284.0,Executive Producer,Gary Levinsohn
31,63,Production,285.0,Executive Producer,Robert Kosberg
31,63,Camera,293.0,Director of Photography,Roger Pratt
31,63,Editing,294.0,Editor,Mick Audsley
31,63,Sound,295.0,Sound Editor,Imogen Pollard
31,63,Sound,297.0,Sound mixer,Jay Meagher
31,63,Sound,1020074.0,Original Music Composer,Paul Buckmaster
31,63,Art,945.0,Set Decoration,Crispian Sallis
31,63,Art,7848.0,Production Design,Jeffrey Beecroft
31,63,Art,8848.0,Art Direction,William Ladd Skinner
31,63,Production,6347.0,Casting,Margery Simkin
31,63,Costume & Make-Up,8222.0,Costume Design,Julie Weiss
31,63,Production,3973.0,Associate Producer,Mark Egerton
31,63,Production,286.0,Co-Producer,Lloyd Phillips
31,63,Production,58237.0,Associate Producer,Kelley Smith-Wait
31,63,Costume & Make-Up,1430213.0,Hairstylist,Christina Bartolucci
31,63,Costume & Make-Up,5333.0,Hair Designer,Christine Beveridge
31,63,Costume & Make-Up,1446985.0,Hairstylist,William A. Kohout
31,63,Costume & Make-Up,1458527.0,Makeup Artist,Allen Weisinger
31,63,Art,1546147.0,Leadman,Carl Catanese
31,63,Art,1546148.0,Construction Coordinator,Steven Lane Ewing
31,63,Crew,1546149.0,Carpenter,Glen Foster
31,63,Art,12257.0,Assistant Art Director,Tim Galvin
31,63,Crew,1546150.0,Propmaker,Rick Gamez
31,63,Crew,1546151.0,Carpenter,Wesley Goodwin
31,63,Crew,1377215.0,Property Master,Doug Harlocker
31,63,Art,6878.0,Assistant Art Director,Kevin Ishioka
31,63,Art,1546152.0,Art Department Coordinator,Lara Kelly
31,63,Crew,1546154.0,Carpenter,Mark Kendig
31,63,Art,1395158.0,Leadman,John D. Kretschmer
31,63,Art,1546155.0,Assistant Art Director,Robert LaPrell
31,63,Crew,1383160.0,Carpenter,Lê Hoàng
31,63,Crew,1546156.0,Carpenter,Ted Lubonovich II
31,63,Crew,1546157.0,Carpenter,Paul Maiello
31,63,Art,1546158.0,Painter,Paul A. Minitello
31,63,Art,1546159.0,Greensman,Larry Misselhorn
31,63,Crew,1522774.0,Carpenter,Scott T. Pina
31,63,Crew,1546160.0,Carpenter,Gary Pugh
31,63,Art,88454.0,Standby Painter,Wayne Smith
31,63,Sound,1546161.0,Foley,Diane Greaves
31,63,Sound,1544372.0,Supervising Sound Editor,Peter Joly
31,63,Sound,1457285.0,Boom Operator,Randy Smith
31,63,Sound,1393300.0,Foley,Jack Stew
31,63,Sound,1337412.0,Foley,Jason Swanscott
31,63,Sound,1413938.0,Foley,Ted Swanscott
31,63,Crew,1235786.0,Special Effects,David Acord
31,63,Crew,1546166.0,Special Effects,Russell Hardee
31,63,Crew,1546167.0,Special Effects,James Healy
31,63,Crew,1546168.0,Special Effects,Russell Hurlburt
31,63,Crew,1546169.0,Special Effects,Paul Kocar
31,63,Crew,1546170.0,Special Effects,Thomas Lockey
31,63,Crew,1511730.0,Special Effects,Joseph P. Mercurio
31,63,Crew,1546171.0,Special Effects Coordinator,Shirley Montefusco
31,63,Visual Effects,1434159.0,Special Effects Supervisor,Anthony Simonaitis
31,63,Crew,1546172.0,Special Effects,Beecher Tomlinson
31,63,Visual Effects,1337414.0,Digital Compositors,Richard Bain
31,63,Visual Effects,1325557.0,Digital Compositors,Martin Body
31,63,Visual Effects,1546173.0,Digital Compositors,Steve Cutmore
31,63,Visual Effects,1546174.0,Digital Compositors,Doug Forrest
31,63,Visual Effects,10721.0,Visual Effects Supervisor,Kent Houston
31,63,Visual Effects,1546175.0,Digital Compositors,Chris Panton
31,63,Visual Effects,1546176.0,Visual Effects Coordinator,Susi Roper
31,63,Crew,1074163.0,Stunts,G.A. Aguilar
31,63,Crew,134877.0,Stunts,Sandy Alexander
31,63,Crew,91834.0,Stunts,Bill Anagnos
31,63,Crew,1407881.0,Stunts,John Copeman
31,63,Crew,1546177.0,Stunts,Paul Couch
31,63,Crew,155535.0,Stunts,Douglas Crosby
31,63,Crew,1546178.0,Stunts,E.J. Evans
31,63,Crew,999690.0,Stunts,Terry Jackson
31,63,Crew,1407225.0,Stunts,Ronald O. Jaynes
31,63,Crew,933507.0,Stunts,Chuck Jeffreys
31,63,Crew,1546179.0,Stunts,David S. Lomax
31,63,Crew,556798.0,Stunts,Steve Martin
31,63,Crew,556798.0,Stunt Coordinator,Steve Martin
31,63,Crew,1546180.0,Stunts,Elliot Santiago
31,63,Crew,1507943.0,Stunts,Steve Santosusso
31,63,Crew,1434599.0,Stunts,Brian Smyj
31,63,Camera,1546181.0,Grip,Rhett Bloomquist
31,63,Camera,18095.0,Still Photographer,Phillip V. Caruso
31,63,Lighting,1546182.0,Electrician,David Cecil
31,63,Lighting,1531991.0,Electrician,Andrew Reed Conner
31,63,Lighting,1546183.0,Electrician,Bill Fiedler
31,63,Lighting,1546184.0,Rigging Grip,Mike Finnegan
31,63,Camera,1546185.0,First Assistant Camera,Vinnie Gerardo
31,63,Crew,1546186.0,Loader,Thomas Greco
31,63,Camera,957361.0,Camera Operator,Craig Haagensen
31,63,Camera,549995.0,Grip,William Jones
31,63,Crew,1463532.0,Video Assist Operator,Ian Kelly
31,63,Lighting,1546187.0,Rigging Gaffer,Craig Ligget
31,63,Lighting,27709.0,Rigging Grip,Matt Miller
31,63,Camera,1157630.0,Camera Operator,Peter Norman
31,63,Camera,91115.0,Camera Operator,Kyle Rudolph
31,63,Lighting,1546188.0,Electrician,Keith Salkowski
31,63,Camera,1546189.0,Grip,Lee Shapira
31,63,Camera,1546190.0,First Assistant Camera,Blackford 'Boots' Shelton
31,63,Camera,1546191.0,Grip,Brian Snell
31,63,Production,1546192.0,Casting Associate,Mikie Heilbrun
31,63,Costume & Make-Up,1424540.0,Costume Supervisor,Eric H. Sandberg
31,63,Costume & Make-Up,1324812.0,Assistant Costume Designer,B.J. Rogers
31,63,Crew,1065081.0,Post-Production Manager,Lucy Darwin
31,63,Editing,1546193.0,First Assistant Editor,Dan Gane
31,63,Crew,553163.0,Post Production Assistant,Pamela Susan Hall
31,63,Editing,1546194.0,First Assistant Editor,Brian Ufberg
31,63,Editing,1546205.0,Color Timer,Eddie Wilder
31,63,Crew,544194.0,Post Production Assistant,Glynn Williams
31,63,Directing,1546213.0,Script Supervisor,Marilyn Bailey
31,63,Crew,1546216.0,Set Medic,Ted Criswell
31,63,Crew,1540477.0,Public Relations,Dennis Davidson
31,63,Crew,1546217.0,Legal Services,Marc Diener
31,63,Production,1477266.0,Location Manager,Scott Elias
31,63,Crew,1546219.0,Craft Service,Carole French
31,63,Crew,1546220.0,Craft Service,Reva Grantham
31,63,Crew,1546221.0,Legal Services,Warren Holcomb
31,63,Crew,1546232.0,Security,Avi Korein
31,63,Crew,91941.0,Unit Publicist,Ernie Malik
31,63,Crew,1535108.0,Craft Service,Elena Moscatt
31,63,Production,1546233.0,Production Coordinator,Elizabeth J. Nevin
31,63,Production,1546234.0,Production Accountant,Matilde Valera
31,63,Art,1424186.0,Location Scout,Charley Armstrong
31,63,Costume & Make-Up,1131063.0,Key Hair Stylist,Peggy Nicholson
31,63,Art,132566.0,Production Illustrator,Matt Codd
31,63,Art,132628.0,Construction Foreman,Thomas Turnbull
31,63,Crew,1378753.0,Scenic Artist,Silvija L. Moess
31,63,Crew,1548587.0,Driver,Richard Curry
31,63,Production,286.0,Unit Production Manager,Lloyd Phillips
31,63,Art,1733006.0,Set Dresser,Kate Bartouldus
31,63,Art,1733007.0,Title Designer,Penny Causer
31,63,Editing,1733011.0,Negative Cutter,Trevor Collins
31,63,Lighting,1373728.0,Chief Lighting Technician,Chuck Finch
31,63,Art,135935.0,Assistant Property Master,Scott Maginnis
31,63,Camera,58185.0,Dolly Grip,Patrick McGrath
31,63,Costume & Make-Up,1733008.0,Wardrobe Supervisor,Melissa Stanton
31,63,Crew,1733009.0,Animal Coordinator,Jim Clubb
31,63,Crew,1567973.0,Pyrotechnician,Ken Tarallo
31,63,Directing,3973.0,First Assistant Director,Mark Egerton
31,63,Production,1430558.0,Assistant Production Manager,Charles Miller
31,63,Production,1733012.0,Casting Assistant,Marissa Giunta
31,63,Production,1733013.0,Local Casting,Mike Lemon
31,63,Sound,1733014.0,ADR Editor,Budge Tremlett
31,63,Sound,1733015.0,Apprentice Sound Editor,Tasha Pym
31,63,Sound,59983.0,Assistant Sound Editor,Simon Cozens
31,63,Sound,1421647.0,Foley Editor,Ian Wilson
31,63,Sound,1733019.0,Musician,Mark Berrow
31,63,Camera,1611487.0,Key Grip,Mike Miller
31,63,Directing,1215659.0,Second Assistant Director,Andrew Bernstein
32,78802,Directing,2352.0,Director,Jean-Jacques Annaud
32,78802,Writing,2358.0,Screenplay,Alain Godard
32,78802,Writing,2352.0,Screenplay,Jean-Jacques Annaud
32,78802,Production,2352.0,Producer,Jean-Jacques Annaud
32,78802,Production,1841487.0,Producer,Antoine Compin
32,78802,Production,1841488.0,Producer,Charis Horton
32,78802,Camera,2596.0,Director of Photography,Robert Fraisse
32,78802,Editing,40151.0,Editor,Louise Rubacky
32,78802,Production,2121.0,Casting,Mary Jo Slater
32,78802,Art,1120591.0,Production Design,Ian D. Thomas
32,78802,Art,1770509.0,Art Direction,D.A. Menchions
32,78802,Art,28163.0,Set Decoration,Lesley Beale
32,78802,Costume & Make-Up,8428.0,Costume Design,Aggie Guerard Rodgers
32,78802,Costume & Make-Up,12614.0,Key Makeup Artist,Stephan Dupuis
32,78802,Costume & Make-Up,1441238.0,Key Hair Stylist,Thom MacIntyre
32,78802,Art,1665669.0,Construction Coordinator,Clare Davis
32,78802,Art,1335043.0,Property Master,Andy Nieman
32,78802,Sound,1536975.0,Sound Designer,Sandy Berman
32,78802,Visual Effects,1535322.0,Special Effects Supervisor,David Neil Trifunovich
32,78802,Visual Effects,80370.0,Visual Effects Supervisor,Sean MacLeod Phillips
32,78802,Camera,1391699.0,Still Photographer,Doane Gregory
32,78802,Camera,1194062.0,Camera Operator,Allen Smith
32,78802,Camera,970003.0,Camera Operator,Roger Vernon
32,78802,Costume & Make-Up,23816.0,Costume Supervisor,Carla Hetland
32,78802,Directing,1704110.0,Script Supervisor,Laurence Duval Annaud
33,9598,Camera,1313.0,Director of Photography,Andrew Lesnie
